CAN_ID,Priority,TX_Ingress_NS,RX_Egress_NS,E2E_Latency_US
0x18ffe5f4,2,1785199201200673181,1785199201200993494,320
0x18ff28f4,2,1785199201201046494,1785199201201367993,321
0x18ffefa7,2,1785199201202920982,1785199201203239986,319
0x18ffa7ef,2,1785199201205394764,1785199201205742848,348
0x18fe50a7,2,1785199201208068729,1785199201208368542,299
0x18ffeff4,2,1785199201211046600,1785199201211371531,324
0x18ff9528,2,1785199201211920706,1785199201212240195,319
0x18ffefa7,2,1785199201213538659,1785199201213878504,339
0x1f2,1,1785199201213745084,1785199201214119355,374
0x18fd50a7,2,1785199201214017378,1785199201214368762,351
0x18ff28a7,2,1785199201214416228,1785199201214743945,327
0xc7f94,2,1785199201215898849,1785199201216245403,346
0xc7f14,2,1785199201215920589,1785199201216250125,329
0x18fe50a7,2,1785199201218794053,1785199201219119115,325
0x18ffefa7,2,1785199201223869393,1785199201224241504,372
0x18ffa7ef,2,1785199201226344508,1785199201226744366,399
0x18fe50a7,2,1785199201229018547,1785199201229369949,351
0x18ff9528,2,1785199201232892358,1785199201233242583,350
0x18ffefa7,2,1785199201234366608,1785199201234746448,379
0x0,0,1785199201234540570,1785199201234751096,210
0x18fd50a7,2,1785199201234813809,1785199201235120243,306
0x18ff28a7,2,1785199201235186196,1785199201235495612,309
0x18ff2895,2,1785199201235759711,1785199201236119832,360
0x18fe2895,2,1785199201236131838,1785199201236495146,363
0x18fe50a7,2,1785199201239606743,1785199201239995041,388
0x18ffefa7,2,1785199201244681231,1785199201244995319,314
0x1cff50d4,2,1785199201245156450,1785199201245495206,338
0x18ffa7ef,2,1785199201247232771,1785199201247621624,388
0x18fff5d4,2,1785199201247508677,1785199201247870827,362
0x18fe50a7,2,1785199201249991440,1785199201250370578,379
0x18ff9528,2,1785199201253767454,1785199201254122175,354
0x18ffefa7,2,1785199201255343019,1785199201255748447,405
0x0,0,1785199201255517870,1785199201255753392,235
0x18fd50a7,2,1785199201255791849,1785199201256120909,329
0x18ff28a7,2,1785199201256165884,1785199201256496056,330
0x18ff2895,2,1785199201257439988,1785199201257745570,305
0x18fe2895,2,1785199201257713819,1785199201258120902,407
0x1801d08f,2,1785199201259788085,1785199201260121895,333
0x18fe50a7,2,1785199201260662394,1785199201260996299,333
0x18ffefa7,2,1785199201265736678,1785199201266121225,384
0x18ffa7ef,2,1785199201268211293,1785199201268621994,410
0x1cffd4f5,2,1785199201269485193,1785199201269873082,387
0x18ff28ef,2,1785199201269507285,1785199201269877749,370
0xc7f8f,2,1785199201270376428,1785199201270746690,370
0x18fe50a7,2,1785199201271050609,1785199201271373003,322
0x18ff9528,2,1785199201275124752,1785199201275496766,372
0x18ffefa7,2,1785199201276398633,1785199201276749280,350
0x1f2,1,1785199201276572521,1785199201276754002,181
0x18fd50a7,2,1785199201276845778,1785199201277252204,406
0x18ff28a7,2,1785199201277223072,1785199201277623166,400
0x18ff2895,2,1785199201278499009,1785199201278872217,373
0x18fe2895,2,1785199201278773174,1785199201279122401,349
0x18fe50a7,2,1785199201281668083,1785199201281997539,329
0x18ffefa7,2,1785199201286751533,1785199201287123706,372
0x30c,1,1785199201288427690,1785199201288748460,320
0x18ffa7ef,2,1785199201289302685,1785199201289622753,320
0x18fe50a7,2,1785199201291978632,1785199201292372836,394
0x18ff9528,2,1785199201295753905,1785199201296123175,369
0xc7ff7,2,1785199201297328896,1785199201297623170,294
0x1f2,1,1785199201297702449,1785199201297998335,295
0x18fd50a7,2,1785199201298076095,1785199201298375334,299
0x18ff28a7,2,1785199201298098650,1785199201298379982,281
0x18ff2895,2,1785199201299267217,1785199201299623440,356
0x18fe2895,2,1785199201299640049,1785199201299998032,357
0x18fe50a7,2,1785199201302515939,1785199201302873670,357
0x18ff28f4,2,1785199201305491310,1785199201305874048,382
0x10ffd4f4,2,1785199201305866233,1785199201306245176,378
0x18ffefa7,2,1785199201307739926,1785199201308123447,383
0x18ffa7ef,2,1785199201310217096,1785199201310623605,406
0x18fe50a7,2,1785199201312891821,1785199201313246096,354
0x18ffeff4,2,1785199201315867432,1785199201316246234,378
0x18ff9528,2,1785199201317041981,1785199201317373748,331
0xc7ff7,2,1785199201318316695,1785199201318624262,307
0x1f2,1,1785199201318690878,1785199201318999428,308
0x18fd50a7,2,1785199201319065080,1785199201319377834,312
0x18ff28a7,2,1785199201319082894,1785199201319382315,299
0x18ff2895,2,1785199201320255536,1785199201320624441,368
0x18fe2895,2,1785199201320629237,1785199201320999569,370
0xc7f28,2,1785199201323504331,1785199201323875374,371
0x18ffefa7,2,1785199201328579374,1785199201328875041,295
0x18ffa7ef,2,1785199201331053822,1785199201331376569,322
0x18fe50a7,2,1785199201333727732,1785199201334124949,397
0x18ff9528,2,1785199201337902633,1785199201338247008,344
0x10ffd438,2,1785199201338277223,1785199201338626118,348
0xc7ff7,2,1785199201339151274,1785199201339501485,350
0x1f2,1,1785199201339524586,1785199201339875410,350
0x18fd50a7,2,1785199201339898566,1785199201340249057,350
0x18ff28a7,2,1785199201339920714,1785199201340253649,332
0x18ff2895,2,1785199201341089281,1785199201341500423,411
0xc7f14,2,1785199201341562778,1785199201341876033,313
0xc7f28,2,1785199201344337854,1785199201344751208,413
0x10fff4d4,2,1785199201348911696,1785199201349247858,336
0xc7ff7,2,1785199201349485637,1785199201349876301,390
0x10ff38d4,2,1785199201351059332,1785199201351377240,317
0x18ffa7ef,2,1785199201352033104,1785199201352376292,343
0x18fff5d4,2,1785199201353207004,1785199201353500881,293
0x18fe50a7,2,1785199201354781124,1785199201355126097,344
0x18ff9528,2,1785199201358855766,1785199201359248768,393
0x18ffefa7,2,1785199201360130277,1785199201360502041,371
0x1f2,1,1785199201360504164,1785199201360877021,372
0x18fd50a7,2,1785199201360878310,1785199201361250538,372
0x18ff28a7,2,1785199201360900384,1785199201361254964,354
0x18ff2895,2,1785199201362069377,1785199201362377109,307
0x18fe2895,2,1785199201362443115,1785199201362752107,308
0x1801d08f,2,1785199201364516973,1785199201364876822,359
0xc7f28,2,1785199201365393579,1785199201365752152,358
0xc7ff7,2,1785199201370500511,1785199201370877042,376
0x18ffa7ef,2,1785199201372882608,1785199201373248700,366
0xe7fea,2,1785199201374558561,1785199201374877528,318
0x18fe50a7,2,1785199201375732387,1785199201376127579,395
0x18ff9528,2,1785199201379706770,1785199201380003750,296
0x18ffefa7,2,1785199201381080077,1785199201381377671,297
0x1f2,1,1785199201381453297,1785199201381752911,299
0x18fd50a7,2,1785199201381826128,1785199201382129224,303
0x18ff28a7,2,1785199201381848146,1785199201382133687,285
0x18ff2895,2,1785199201383017269,1785199201383378368,361
0x18fe2895,2,1785199201383391230,1785199201383752645,361
0xc7f28,2,1785199201386265212,1785199201386628246,363
0xc7ff7,2,1785199201391339534,1785199201391753728,414
0x18ff28d0,2,1785199201392812840,1785199201393128241,315
0x30c,1,1785199201393186041,1785199201393503981,317
0x18ffa7ef,2,1785199201393859167,1785199201394250293,391
0x18fe50a7,2,1785199201396632761,1785199201397003968,371
0x18ff9528,2,1785199201400606385,1785199201401003862,397
0x18ffefa7,2,1785199201401995396,1785199201402379838,384
0x1f2,1,1785199201402373393,1785199201402754393,381
0x18fd50a7,2,1785199201402748317,1785199201403131132,382
0x18ff28a7,2,1785199201402770595,1785199201403135632,365
0x18ff2895,2,1785199201403940625,1785199201404250498,309
0xc7f14,2,1785199201404415325,1785199201404754052,338
0x18fe50a7,2,1785199201407190272,1785199201407504894,314
0x18ffe5f4,2,1785199201410464808,1785199201410881049,416
0x18ff28f4,2,1785199201410487326,1785199201410885753,398
0x18ffefa7,2,1785199201412355611,1785199201412754728,399
0x18ffa7ef,2,1785199201414731208,1785199201415129479,398
0x18fe50a7,2,1785199201417505228,1785199201417879765,374
0x18ffeff4,2,1785199201420519506,1785199201420887440,367
0x18ff9528,2,1785199201421623426,1785199201422006121,382
0x18ffefa7,2,1785199201422688308,1785199201423005118,316
0x1f2,1,1785199201423342175,1785199201423756504,414
0x18fd50a7,2,1785199201423696524,1785199201424006892,310
0x18ff28a7,2,1785199201423790098,1785199201424011466,221
0x18ff2895,2,1785199201425205052,1785199201425506887,301
0x18fe2895,2,1785199201425329089,1785199201425511609,182
0x18fe50a7,2,1785199201428153220,1785199201428505654,352
0x18ffefa7,2,1785199201433207449,1785199201433505618,298
0x18ffa7ef,2,1785199201435661619,1785199201436005942,344
0x18fe50a7,2,1785199201438375843,1785199201438755748,379
0x18ff9528,2,1785199201442419949,1785199201442756456,336
0x18ffefa7,2,1785199201443793774,1785199201444131229,337
0x1f2,1,1785199201444157772,1785199201444506524,348
0x18fd50a7,2,1785199201444511529,1785199201444882930,371
0x18ff28a7,2,1785199201444614824,1785199201444887411,272
0x18ff2895,2,1785199201445759169,1785199201446130759,371
0xc7f14,2,1785199201446224722,1785199201446631183,406
0x18fe50a7,2,1785199201448978391,1785199201449381469,403
0x18ffefa7,2,1785199201454033286,1785199201454381637,348
0x18fff5d4,2,1785199201454537154,1785199201454881857,344
0xc7fd3,2,1785199201456640974,1785199201457007128,366
0x18fe50a7,2,1785199201459275403,1785199201459633193,357
0x18ff9528,2,1785199201463340397,1785199201463756974,416
0x18ffefa7,2,1785199201464404261,1785199201464757471,353
0x1f2,1,1785199201465058368,1785199201465382617,324
0x18fd50a7,2,1785199201465412792,1785199201465759393,346
0x18ff28a7,2,1785199201465506643,1785199201465763819,257
0x18ff2895,2,1785199201466650784,1785199201467007278,356
0xc7f14,2,1785199201467114745,1785199201467508795,394
0x1801d08f,2,1785199201469139936,1785199201469507565,367
0x18fe50a7,2,1785199201469942820,1785199201470254192,311
0x18ffefa7,2,1785199201474998067,1785199201475382915,384
0x18ffa7ef,2,1785199201477552089,1785199201477882962,330
0x18ff28ef,2,1785199201478527009,1785199201478883255,356
0x18ff1eef,2,1785199201479891575,1785199201480256231,364
0x1cffd4f5,2,1785199201479985019,1785199201480260898,275
0x18fe50a7,2,1785199201480389461,1785199201480758341,368
0x18ffd0ef,2,1785199201480823347,1785199201481133524,310
0x18ff95ef,2,1785199201481897137,1785199201482254724,357
0x87f9c,2,1785199201483051630,1785199201483383405,331
0x18ff38ef,2,1785199201484045643,1785199201484385995,340
0x18ff9528,2,1785199201484810453,1785199201485133584,323
0x18fe38ef,2,1785199201485194025,1785199201485508528,314
0x18ffefa7,2,1785199201485907798,1785199201486255044,347
0x1f2,1,1785199201486261889,1785199201486633968,372
0xc7ea8,2,1785199201486695571,1785199201487008522,312
0x18ff28a7,2,1785199201487259734,1785199201487636113,376
0x1cfe50ef,2,1785199201487367271,1785199201487640705,273
0x18ff2895,2,1785199201488462209,1785199201488758516,296
0xc7f14,2,1785199201488616374,1785199201489009015,392
0x18fff4ef,2,1785199201488920206,1785199201489255311,335
0x18fe50a7,2,1785199201491514301,1785199201491883820,369
0x18ffefa7,2,1785199201496568790,1785199201496884543,315
0x30c,1,1785199201498322872,1785199201498634333,311
0x18ffa7ef,2,1785199201499096589,1785199201499510164,413
0x18fe50a7,2,1785199201501810239,1785199201502134265,324
0x18ff9528,2,1785199201505885104,1785199201506256084,370
0x18ffefa7,2,1785199201506959097,1785199201507257173,298
0x1f2,1,1785199201507592279,1785199201508010060,417
0x18fd50a7,2,1785199201507946351,1785199201508256170,309
0xc7f94,2,1785199201508100109,1785199201508510113,410
0x18ff2895,2,1785199201509203917,1785199201509510073,306
0x18fe2895,2,1785199201509577970,1785199201509885016,307
0x18fe50a7,2,1785199201512401935,1785199201512760098,358
0x18ff28f4,2,1785199201515427454,1785199201515761032,333
0x18fe28f4,2,1785199201515790692,1785199201516134994,344
0x18ffefa7,2,1785199201517609200,1785199201518010228,401
0x18ffa7ef,2,1785199201520067815,1785199201520385072,317
0x18fe50a7,2,1785199201522783002,1785199201523135543,352
0x1cff50f4,2,1785199201525800854,1785199201526135533,334
0x18ffeff4,2,1785199201526163000,1785199201526510569,347
0x18ff9528,2,1785199201527117309,1785199201527511769,394
0x18ffefa7,2,1785199201528071859,1785199201528386025,314
0x1f2,1,1785199201528705578,1785199201529010838,305
0x18fd50a7,2,1785199201529068205,1785199201529385947,317
0xc7f94,2,1785199201529221667,1785199201529635854,414
0x18ff2895,2,1785199201530272179,1785199201530635999,363
0x18fe2895,2,1785199201530634214,1785199201531010905,376
0x18fe50a7,2,1785199201533523938,1785199201533885932,361
0x18ff38f4,2,1785199201536524512,1785199201536888514,364
0x18ffefa7,2,1785199201538648610,1785199201539011117,362
0x18ffa7ef,2,1785199201541102633,1785199201541511571,408
0x18fe50a7,2,1785199201543816783,1785199201544137044,320
0x18ff9528,2,1785199201548011165,1785199201548386658,375
0x10ffd438,2,1785199201548364904,1785199201548762046,397
0x18ffefa7,2,1785199201549039270,1785199201549387118,347
0x1f2,1,1785199201549672951,1785199201550012097,339
0x18fd50a7,2,1785199201550027783,1785199201550388411,360
0xc7f94,2,1785199201550181078,1785199201550392874,211
0xc7f94,2,1785199201551345423,1785199201551762091,416
0x18fe2895,2,1785199201551659625,1785199201552012368,352
0x18fe50a7,2,1785199201554483978,1785199201554887802,403
0x10ff38d4,2,1785199201558928637,1785199201559260287,331
0x18ffefa7,2,1785199201559632355,1785199201560012803,380
0x18fff5d4,2,1785199201561046735,1785199201561387816,341
0x18ffa7ef,2,1785199201562143599,1785199201562514331,370
0xc7f28,2,1785199201564940823,1785199201565260451,319
0x18ff9528,2,1785199201568964150,1785199201569261955,297
0x18ffefa7,2,1785199201570002829,1785199201570388118,385
0x1f2,1,1785199201570638177,1785199201571013431,375
0x18fd50a7,2,1785199201570992934,1785199201571390763,397
0xc7f94,2,1785199201571146044,1785199201571395281,249
0x18ff2895,2,1785199201572231853,1785199201572638055,406
0x18fe2895,2,1785199201572642350,1785199201573013479,371
0x1801d08f,2,1785199201574743467,1785199201575138620,395
0x18fe50a7,2,1785199201575548870,1785199201575889821,340
0x18ffefa7,2,1785199201580623525,1785199201581014229,390
0x18ffa7ef,2,1785199201583057880,1785199201583389406,331
0x18fe50a7,2,1785199201585771679,1785199201586139137,367
0x1cffd4f5,2,1785199201586136528,1785199201586514080,377
0x18ff9528,2,1785199201590040116,1785199201590389566,349
0x18ffefa7,2,1785199201590993055,1785199201591390359,397
0x1f2,1,1785199201591625755,1785199201592014042,388
0xc7ea8,2,1785199201591978734,1785199201592390467,411
0x18ff28a7,2,1785199201592070567,1785199201592394874,324
0x18ff2895,2,1785199201593233486,1785199201593639203,405
0x18fe2895,2,1785199201593606502,1785199201594014757,408
0x18fe50a7,2,1785199201596430152,1785199201596765970,335
0x18ffefa7,2,1785199201601504751,1785199201601889637,384
0x30c,1,1785199201603451072,1785199201603767427,316
0x18ff28d0,2,1785199201603536220,1785199201603772130,235
0x18ffa7ef,2,1785199201604090661,1785199201604390202,299
0xc7f28,2,1785199201606885329,1785199201607262303,376
0x18ff9528,2,1785199201610959805,1785199201611262734,302
0x18ffefa7,2,1785199201611954225,1785199201612262267,308
0x1f2,1,1785199201612587647,1785199201612890506,302
0x18fd50a7,2,1785199201612941756,1785199201613264264,322
0xc7f94,2,1785199201613095237,1785199201613268671,173
0x18ff2895,2,1785199201614209193,1785199201614515167,305
0x18fe2895,2,1785199201614574635,1785199201614890665,316
0x18fe50a7,2,1785199201617396266,1785199201617766266,370
0x18ffe5f4,2,1785199201620400785,1785199201620765774,364
0x18ff28f4,2,1785199201620784709,1785199201621141310,356
0x10ffd4f4,2,1785199201621158614,1785199201621516031,357
0x18ffefa7,2,1785199201622692920,1785199201623015989,323
0x18ffa7ef,2,1785199201625126812,1785199201625516072,389
0x18fe50a7,2,1785199201627840833,1785199201628141248,300
0x18ffeff4,2,1785199201630953351,1785199201631263941,310
0x18ff9528,2,1785199201632035308,1785199201632391159,355
0x18ffefa7,2,1785199201633410985,1785199201633768229,357
0x1f2,1,1785199201633434707,1785199201633772877,338
0x18fd50a7,2,1785199201633804519,1785199201634141690,337
0x18ff28a7,2,1785199201634079166,1785199201634391541,312
0x18ff2895,2,1785199201635353584,1785199201635766870,413
0x18fe2895,2,1785199201635627675,1785199201636016906,389
0x18fe50a7,2,1785199201638502065,1785199201638892007,389
0x18ffefa7,2,1785199201643576257,1785199201643892823,316
0x18ffa7ef,2,1785199201645950465,1785199201646263333,312
0x18fe50a7,2,1785199201648725226,1785199201649142860,417
0x18ff9528,2,1785199201653000089,1785199201653392604,392
0x18ffefa7,2,1785199201653874121,1785199201654264434,390
0x1f2,1,1785199201654248637,1785199201654642933,394
0xc7ea8,2,1785199201654622024,1785199201655017598,395
0x18ff28a7,2,1785199201654895781,1785199201655266264,370
0x18ff2895,2,1785199201656169477,1785199201656517334,347
0x18fe2895,2,1785199201656443291,1785199201656767907,324
0x18fe50a7,2,1785199201659317588,1785199201659643749,326
0x18ffefa7,2,1785199201664692574,1785199201665020137,327
0x10fff4d4,2,1785199201664715759,1785199201665025341,309
0x18fff5d4,2,1785199201666984486,1785199201667395685,411
0x18ffa7ef,2,1785199201667158652,1785199201667400333,241
0x18fe50a7,2,1785199201669632582,1785199201670018509,385
0x18ff9528,2,1785199201673907019,1785199201674265327,358
0x18ffefa7,2,1785199201674781680,1785199201675143880,362
0x1f2,1,1785199201675356269,1785199201675769951,413
0xc7ea8,2,1785199201675729823,1785199201676145728,415
0x18ff28a7,2,1785199201675752026,1785199201676150265,398
0x18ff2895,2,1785199201676920630,1785199201677265761,345
0x18fe2895,2,1785199201677295072,1785199201677644186,349
0x1801d08f,2,1785199201679369041,1785199201679769271,400
0x18fe50a7,2,1785199201680242870,1785199201680644453,401
0x18ffefa7,2,1785199201685349765,1785199201685769564,419
